CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.wind,HOME.dataRecorderFileIndex,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.message,APP.tip,APP.warning
4/11/2023,58:12.4,2m 11.2s,131.2,7.498377472,80.3533793,6.8,6.8,5.2,410,117.4,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,0,-0.1,-55.6,304.4,Sport,Auto Fly,,24,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1102,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2640,3325,11.989,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.337,107.1,100.2,107,1281,73,0,17,10,28938.1,7420.03,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.2,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:12.5,2m 11.3s,131.3,7.498377484,80.3533793,6.8,6.8,5.2,410,117.4,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,0,-0.1,-55.6,304.4,Sport,Auto Fly,,24,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2640,3325,11.989,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.337,107.1,100.2,107,1281,73,0,17,10,28938.1,7420.03,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.2,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:12.7,2m 11.4s,131.4,7.49837745,80.35337932,7.2,7.2,5.5,410,117.4,,2.122147,,1.565858,,2.013246,,0.447388,0,-0.1,-55.6,304.4,Sport,Auto Fly,,23,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2640,3325,11.989,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.337,107.1,100.2,107,1281,73,0,17,10,28938.1,7420.03,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.2,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:12.8,2m 11.5s,131.5,7.498377458,80.35337932,7.2,7.2,5.5,410,117.4,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,0,-0.1,-55.7,304.3,Sport,Auto Fly,,23,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2640,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.337,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.2,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:12.8,2m 11.6s,131.6,7.498377433,80.35337932,7.2,7.2,5.5,410,117.4,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,0,-0.1,-55.7,304.3,Sport,Auto Fly,,23,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2640,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.337,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.2,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:12.9,2m 11.7s,131.7,7.498377437,80.35337933,7.2,7.2,5.5,410,117.4,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,-0.1,-0.1,-55.7,304.3,Sport,Auto Fly,,23,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2640,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.337,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.2,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.0,2m 11.8s,131.8,7.49837758,80.35337949,7.2,7.2,5.5,410,117.5,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,0,-0.1,-55.7,304.3,Sport,Auto Fly,,23,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.1,2m 11.9s,131.9,7.498377595,80.35337951,7.2,7.2,5.5,410,117.5,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,-0.1,-0.1,-55.7,304.3,Sport,Auto Fly,,23,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.2,2m 12.0s,132,7.498377558,80.35337948,7.2,7.2,5.5,410,117.5,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,-0.1,-0.1,-55.7,304.3,Sport,Auto Fly,,22,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.2,307.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.3,2m 12.1s,132.1,7.498377565,80.3533795,7.2,7.2,5.5,410,117.5,,2.122147,,1.565858,,2.013246,-0.223694,0.447388,-0.2,-0.1,-55.8,304.2,Sport,Auto Fly,,22,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.2,307.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.4,2m 12.2s,132.2,7.498377534,80.35337948,7.2,7.2,5.5,410,117.5,,2.122147,,1.565858,,2.013246,,0.447388,-0.2,-0.1,-55.8,304.2,Sport,Auto Fly,,22,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.5,2m 12.3s,132.3,7.498377535,80.35337949,7.2,7.2,5.5,410,117.5,,2.122147,,1.565858,,2.013246,,0.447388,-0.2,0,-55.9,304.1,Sport,Auto Fly,,22,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.2,307.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.738,,,
4/11/2023,58:13.6,2m 12.4s,132.4,7.498377673,80.35337946,7.2,7.2,5.5,410,117.6,,2.122147,,1.565858,,2.013246,,0.447388,-0.1,-0.1,-55.8,304.2,Sport,Auto Fly,,22,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.991,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28907.2,7412.12,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.7385,,,
4/11/2023,58:13.7,2m 12.5s,132.5,7.498377682,80.35337946,7.5,7.5,5.9,411,117.6,,2.122147,,1.565858,,2.013246,,0.447388,0,0,-55.8,304.2,Sport,Auto Fly,,22,5,TRUE,,Air 2S,TRUE,FALSE,,Smart,RC,FALSE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Follow Yaw,0,0,-52.3,307.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,Normal,100,100,1024,1024,1103,1024,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,80,11.993,2638,3325,11.99,FALSE,4.012,3.994,3.987,0.033,FALSE,FALSE,7.357,107.1,100.2,107,1282,72,0,17,10,28874.4,7403.7,,Idle,0,15,FALSE,10,TRUE,17,Go Home,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7.498429018,80.35316635,79.3,462.5,1640.4,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,Course Lock,285.4,198.8,16.4,Calm,35,, 1.9.9,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,257.6,0.2,9.8,3.325435,1.565858,0,38988,dji aircraft,3YTBJ7B003000F,42UQJ4U23A05JY,396LJ68101003F,1Z3PJ6QEA3082T,DJI Fly,, 1.9.9,79F37DF5-76F2-AAFE-490A-26C297CC919A,3YTBJ7B003000F,,,,,7.498472741,80.35320231,4.7385,,,
